"partido_id";"partido_completo";"equipo_nombre";"tipo_equipo";"ball_possession";"expected_goals";"big_chances";"total_shots";"goalkeeper_saves";"corner_kicks";"fouls";"passes";"tackles";"free_kicks";"yellow_cards";"shots_on_target";"hit_woodwork";"shots_off_target";"blocked_shots";"shots_inside_box";"shots_outside_box";"big_chances_scored";"big_chances_missed";"through_balls";"touches_in_penalty_area";"fouled_in_final_third";"offsides";"accurate_passes";"throw-ins";"final_third_entries";"final_third_phase";"long_balls";"crosses";"duels";"dispossessed";"ground_duels";"aerial_duels";"dribbles";"tackles_won";"total_tackles";"interceptions";"recoveries";"clearances";"errors_lead_to_a_goal";"total_saves";"big_saves";"high_claims";"punches";"goal_kicks";"red_cards";"errors_lead_to_a_shot";"penalty_saves";"goals_prevented";"goles"
12183407;"Mozambique vs Guinea";"Guinea";"away";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;2
12183380;"Somalia vs Mozambique";"Somalia";"home";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;0
12183380;"Somalia vs Mozambique";"Mozambique";"away";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;1
14994223;"Morocco vs Mozambique";"Morocco";"home";66;2,07;2;18;0;10;NA;586;15;8;NA;5;1;8;5;14;4;NA;2;1;39;5;0;532;15;82;133;38;7;45;3;28;7;5;73;15;6;35;7;NA;0;0;NA;0;2;NA;NA;NA;NA;1
14994223;"Morocco vs Mozambique";"Mozambique";"away";34;0,19;1;3;4;0;NA;310;9;16;NA;0;0;2;1;2;1;NA;1;0;3;2;1;254;20;17;12;16;1;55;6;34;9;9;56;9;8;33;33;NA;4;2;NA;1;11;NA;NA;NA;NA;0
13424943;"Côte d'Ivoire vs Mozambique";"Côte d'Ivoire";"home";54;NA;6;15;2;9;17;530;13;7;1;5;0;7;3;10;5;1;5;NA;28;3;NA;486;12;57;108;23;6;46;6;29;8;9;100;13;7;43;10;NA;2;0;1;0;8;NA;0;NA;NA;1
13424943;"Côte d'Ivoire vs Mozambique";"Mozambique";"away";46;NA;0;4;3;3;7;455;17;17;2;2;0;0;2;2;2;0;0;NA;9;0;NA;404;14;29;48;20;3;54;5;37;7;3;59;17;9;32;16;NA;3;1;0;3;11;NA;2;NA;NA;0
13424957;"Gabon vs Mozambique";"Gabon";"home";57;NA;6;16;2;4;11;417;16;9;2;10;0;4;2;11;5;2;4;0;21;1;0;342;19;54;82;22;7;49;8;29;13;5;50;16;12;46;16;0;2;0;0;NA;8;NA;0;NA;NA;2
13424957;"Gabon vs Mozambique";"Mozambique";"away";43;NA;6;13;8;4;9;333;16;10;2;5;1;6;2;7;6;3;3;2;18;3;1;253;29;50;39;19;4;51;10;38;6;11;63;16;11;50;27;1;8;2;5;NA;10;NA;1;NA;NA;3
12183412;"Niger vs Congo Republic";"Niger";"home";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;3
12183412;"Niger vs Congo Republic";"Congo Republic";"away";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;1
12183389;"Morocco vs Congo Republic";"Morocco";"home";77;NA;3;18;0;10;9;750;9;17;1;5;0;7;6;10;8;1;2;NA;NA;8;1;700;21;126;NA;40;10;50;8;30;8;7;67;9;12;43;6;NA;0;NA;NA;NA;3;0;NA;NA;NA;1
12183389;"Morocco vs Congo Republic";"Congo Republic";"away";23;NA;0;1;4;0;17;225;17;9;3;0;0;1;0;0;1;0;0;NA;NA;0;2;157;8;32;NA;18;0;50;4;28;10;3;94;17;12;39;29;NA;4;NA;NA;NA;16;0;NA;NA;NA;0
12183505;"Morocco vs Niger";"Morocco";"home";73;NA;6;24;1;12;14;674;11;12;0;13;0;8;3;14;10;4;2;2;53;4;3;620;16;82;198;30;8;52;15;29;12;7;64;11;8;42;13;0;1;0;NA;0;1;0;NA;NA;NA;5
12183505;"Morocco vs Niger";"Niger";"away";27;NA;0;2;8;3;12;245;18;14;4;1;0;1;0;0;2;0;0;0;5;0;3;178;12;38;27;24;4;48;7;35;3;3;33;18;9;35;25;1;8;2;NA;2;17;1;NA;NA;NA;0
14261853;"Nicaragua vs Costa Rica";"Nicaragua";"home";41;NA;1;9;1;4;6;247;8;12;1;2;0;3;4;2;7;1;0;NA;6;3;2;181;22;31;39;14;3;45;8;23;12;6;88;8;8;34;29;NA;1;NA;NA;NA;14;1;NA;NA;NA;1
14261853;"Nicaragua vs Costa Rica";"Costa Rica";"away";59;NA;2;11;1;6;13;359;13;6;2;2;0;7;2;6;5;1;1;NA;11;2;1;292;21;58;72;28;5;55;4;28;14;9;77;13;9;37;15;NA;1;NA;NA;NA;6;0;NA;NA;NA;1
14270908;"Honduras vs Nicaragua";"Honduras";"home";57;NA;3;15;1;6;11;401;21;13;1;5;0;7;3;8;7;2;1;NA;7;1;1;328;22;83;13;24;3;58;7;40;24;7;71;21;5;49;19;NA;1;NA;NA;NA;7;NA;NA;NA;NA;2
14270908;"Honduras vs Nicaragua";"Nicaragua";"away";43;NA;0;9;3;3;13;301;16;11;1;1;0;5;3;6;3;0;0;NA;1;2;2;231;24;44;4;20;4;42;9;32;14;6;63;16;4;49;44;NA;3;NA;NA;NA;10;NA;NA;NA;NA;0
14261857;"Nicaragua vs Haiti";"Nicaragua";"home";57;NA;1;12;3;7;11;381;8;15;1;3;0;5;4;7;5;0;1;0;NA;3;0;322;21;63;NA;34;11;50;9;27;5;4;75;8;9;38;26;NA;3;NA;NA;NA;15;NA;NA;NA;NA;0
14261857;"Nicaragua vs Haiti";"Haiti";"away";43;NA;4;10;3;7;15;308;11;11;2;6;1;2;2;5;5;3;1;1;NA;3;1;237;14;56;NA;21;3;50;4;25;7;3;64;11;8;50;28;NA;3;NA;NA;NA;8;NA;NA;NA;NA;3
14270910;"Costa Rica vs Nicaragua";"Costa Rica";"home";35;NA;6;21;1;7;17;238;24;11;2;10;0;7;4;14;7;3;3;NA;NA;3;3;181;23;40;NA;14;6;54;8;44;18;10;54;24;6;32;15;NA;1;NA;NA;NA;6;NA;NA;NA;NA;4
14270910;"Costa Rica vs Nicaragua";"Nicaragua";"away";65;NA;0;7;6;3;11;449;17;17;2;2;0;4;1;3;4;0;0;NA;NA;3;1;384;18;35;NA;24;2;46;17;42;11;8;59;17;5;28;22;NA;6;NA;NA;NA;10;NA;NA;NA;NA;1
14261855;"Nicaragua vs Honduras";"Nicaragua";"home";37;NA;1;11;5;5;11;285;13;8;1;3;0;6;2;5;6;1;0;0;NA;1;1;200;14;35;NA;27;0;45;11;25;22;8;38;13;9;51;52;NA;5;NA;NA;NA;14;NA;NA;NA;NA;2
14261855;"Nicaragua vs Honduras";"Honduras";"away";63;NA;1;15;1;10;8;463;18;11;2;5;0;8;2;9;6;0;1;1;NA;5;1;384;23;76;NA;21;3;55;8;37;20;8;39;18;11;49;15;NA;1;NA;NA;NA;9;NA;NA;NA;NA;0
14270916;"Haiti vs Nicaragua";"Haiti";"home";51;NA;3;9;3;3;20;396;11;13;4;4;0;4;1;6;3;2;1;1;NA;4;2;336;17;57;NA;24;4;54;5;40;15;16;100;11;5;49;27;NA;3;NA;NA;NA;6;NA;NA;NA;NA;2
14270916;"Haiti vs Nicaragua";"Nicaragua";"away";49;NA;1;9;1;4;13;371;15;20;3;3;0;4;2;2;7;0;1;0;NA;7;1;303;18;53;NA;22;2;46;9;43;3;8;67;15;6;39;17;NA;1;NA;NA;NA;9;NA;NA;NA;NA;0
14270907;"Costa Rica vs Haiti";"Costa Rica";"home";46;NA;3;24;4;10;13;318;14;9;2;11;0;7;6;13;11;3;0;2;9;5;3;246;40;70;16;16;5;45;10;28;16;6;79;14;8;39;18;0;4;0;NA;NA;4;NA;1;NA;NA;3
14270907;"Costa Rica vs Haiti";"Haiti";"away";54;NA;4;11;8;4;9;385;17;12;3;8;0;2;1;9;2;2;2;0;1;3;1;321;15;49;5;17;1;55;8;36;17;6;94;17;5;42;40;1;8;2;NA;NA;11;NA;0;NA;NA;3
14270912;"Honduras vs Costa Rica";"Honduras";"home";72;NA;1;11;1;2;17;558;12;16;2;1;0;7;3;5;6;NA;1;1;NA;2;2;481;27;62;NA;26;2;52;6;30;17;6;42;12;8;41;20;NA;1;NA;NA;NA;6;NA;NA;NA;NA;0
14270912;"Honduras vs Costa Rica";"Costa Rica";"away";28;NA;1;5;1;0;16;209;10;17;3;1;1;3;1;4;1;NA;1;0;NA;2;0;135;28;46;NA;16;4;48;3;26;18;3;50;10;6;36;18;NA;1;NA;NA;NA;15;NA;NA;NA;NA;0
14270909;"Haiti vs Costa Rica";"Haiti";"home";47;NA;2;8;6;1;20;398;20;12;2;3;0;3;2;5;3;1;1;NA;NA;0;1;294;28;49;NA;19;1;46;9;36;15;7;60;20;16;58;35;NA;6;NA;NA;NA;4;NA;NA;NA;NA;1
14270909;"Haiti vs Costa Rica";"Costa Rica";"away";53;NA;2;14;2;7;12;449;16;20;1;6;1;2;6;11;3;0;2;NA;NA;4;2;351;26;79;NA;19;4;54;7;36;23;3;63;16;9;50;13;NA;2;NA;NA;NA;6;NA;NA;NA;NA;0
14270913;"Costa Rica vs Honduras";"Costa Rica";"home";57;NA;0;13;2;8;16;425;11;19;2;4;0;5;4;6;7;NA;0;NA;NA;4;2;339;29;62;NA;33;4;47;11;39;26;11;64;11;3;38;26;NA;2;NA;NA;NA;10;1;NA;NA;NA;0
14270913;"Costa Rica vs Honduras";"Honduras";"away";43;NA;1;16;5;6;19;316;19;16;3;2;0;10;4;11;5;NA;1;NA;NA;1;1;232;19;67;NA;28;6;53;7;42;30;10;74;19;10;52;41;NA;5;NA;NA;NA;4;1;NA;NA;NA;0
14270906;"Haiti vs Honduras";"Haiti";"home";45;NA;2;15;3;8;12;356;10;7;NA;7;0;5;3;8;7;NA;2;0;28;1;1;305;9;45;70;29;8;48;9;20;11;4;90;10;6;46;20;NA;3;1;0;NA;9;NA;NA;NA;NA;0
14270906;"Haiti vs Honduras";"Honduras";"away";55;NA;2;14;7;5;7;454;14;12;NA;3;1;8;3;10;4;NA;2;1;19;0;2;389;13;56;64;29;6;52;5;28;6;3;79;14;5;41;15;NA;7;1;1;NA;9;NA;NA;NA;NA;0
14270911;"Honduras vs Haiti";"Honduras";"home";44;NA;4;18;3;7;18;305;16;16;3;8;0;8;2;13;5;2;2;2;NA;3;1;231;18;54;NA;32;4;52;9;35;15;5;63;16;16;51;20;NA;3;NA;NA;NA;11;NA;NA;NA;NA;3
14270911;"Honduras vs Haiti";"Haiti";"away";56;NA;0;12;5;2;16;391;16;18;1;3;0;4;5;5;7;0;0;1;NA;4;0;324;24;56;NA;21;3;48;9;36;11;2;56;16;5;47;25;NA;5;NA;NA;NA;10;NA;NA;NA;NA;0
15650607;"Peru vs Honduras";"Peru";"home";55;0,72;1;8;1;5;15;424;12;12;3;2;0;5;1;4;4;1;NA;NA;14;1;2;354;26;60;69;30;6;42;11;30;7;7;67;12;5;38;19;NA;1;1;NA;NA;13;NA;NA;NA;NA;2
15650607;"Peru vs Honduras";"Honduras";"away";45;1,89;2;12;0;7;12;338;21;15;2;3;0;6;3;8;4;2;NA;NA;16;3;2;271;16;51;58;22;4;58;12;44;8;9;81;21;9;32;18;NA;0;0;NA;NA;8;NA;NA;NA;NA;2
13233463;"Greece vs Belarus";"Greece";"home";64;4,13;7;30;3;11;7;507;17;12;1;14;0;14;2;23;7;3;4;NA;49;3;1;439;14;54;114;25;13;61;7;38;21;9;65;17;10;48;17;0;3;0;NA;1;1;NA;NA;NA;NA;5
13233463;"Greece vs Belarus";"Belarus";"away";36;1,04;1;11;8;7;12;289;16;6;2;4;0;2;5;5;6;1;0;NA;9;3;1;226;18;34;44;13;2;39;10;30;7;8;31;16;11;33;26;1;8;4;NA;0;15;NA;NA;NA;NA;1
13233589;"Scotland vs Greece";"Scotland";"home";33;1,35;2;8;2;4;12;295;5;19;2;3;0;2;3;7;1;2;0;NA;15;2;0;247;8;33;33;22;4;53;4;27;12;5;60;5;10;29;27;0;2;1;1;1;7;NA;NA;NA;NA;3
13233589;"Scotland vs Greece";"Greece";"away";67;1,38;1;15;0;4;19;608;8;12;4;3;0;7;5;9;6;0;1;NA;28;0;3;553;16;64;119;34;2;47;1;26;9;7;63;8;4;36;14;1;0;0;0;1;5;NA;NA;NA;NA;1
13233669;"Greece vs Scotland";"Greece";"home";49;2,78;1;18;3;6;9;443;17;14;2;10;1;4;4;15;3;0;1;NA;24;2;1;369;17;47;70;18;4;51;5;40;8;9;59;17;5;37;27;NA;3;1;1;1;6;1;1;NA;NA;3
13233669;"Greece vs Scotland";"Scotland";"away";51;1,47;6;12;7;8;14;448;10;9;3;6;1;4;2;10;2;2;4;NA;36;1;2;379;19;56;72;17;12;49;8;27;20;8;40;10;6;40;16;NA;7;2;2;1;7;0;2;NA;NA;2
13233689;"Belarus vs Greece";"Belarus";"home";35;0,4;1;7;3;2;13;352;13;16;1;1;0;3;3;4;3;NA;1;NA;12;2;2;264;20;55;76;29;1;58;5;36;13;7;54;13;10;51;20;NA;3;2;NA;NA;6;NA;3;NA;NA;0
13233689;"Belarus vs Greece";"Greece";"away";65;1,16;2;13;1;6;16;655;11;13;1;3;2;7;3;11;2;NA;2;NA;23;2;0;572;19;47;102;25;3;42;7;28;8;5;55;11;12;51;14;NA;1;0;NA;NA;6;NA;1;NA;NA;0
15691370;"Hungary vs Greece";"Hungary";"home";48;0,88;3;12;3;3;11;372;16;15;1;3;0;6;3;6;6;NA;3;0;16;4;1;317;15;45;71;17;2;51;9;36;8;6;69;16;13;38;23;NA;3;2;0;0;6;NA;NA;NA;NA;0
15691370;"Hungary vs Greece";"Greece";"away";52;0,65;1;10;3;8;15;415;18;11;2;3;1;2;5;6;4;NA;1;1;21;1;3;349;22;33;62;24;2;49;7;34;8;5;56;18;6;36;18;NA;3;0;3;2;10;NA;NA;NA;NA;0
13233488;"Belarus vs Scotland";"Belarus";"home";27;0,72;0;6;6;2;14;262;18;10;2;3;0;3;0;4;2;0;0;NA;8;0;2;187;17;47;32;25;5;46;5;30;16;5;56;18;7;49;29;NA;6;1;3;NA;10;NA;NA;NA;NA;0
13233488;"Belarus vs Scotland";"Scotland";"away";73;2,3;4;14;3;2;10;754;7;14;1;8;1;4;2;11;3;1;3;NA;35;3;1;673;18;90;138;31;7;54;8;31;23;11;71;7;4;50;18;NA;3;0;1;NA;7;NA;NA;NA;NA;2
13233613;"Scotland vs Belarus";"Scotland";"home";55;1,09;3;12;2;7;10;467;8;14;0;6;0;5;1;7;5;1;2;1;32;NA;2;399;23;56;88;25;5;50;6;33;12;11;75;8;2;44;25;NA;2;0;NA;0;8;NA;1;NA;NA;2
13233613;"Scotland vs Belarus";"Belarus";"away";45;0,86;1;22;4;6;14;383;13;10;2;3;0;8;11;14;8;1;0;0;28;NA;0;326;14;50;76;28;9;50;3;26;19;6;38;13;9;43;27;NA;4;2;NA;3;7;NA;0;NA;NA;1
14169221;"Uruguay vs Peru";"Uruguay";"home";63;NA;2;24;3;6;8;619;12;14;2;7;0;11;6;18;6;1;1;0;41;2;NA;547;20;58;134;35;9;57;9;38;11;13;100;12;7;46;8;NA;3;1;NA;0;10;NA;0;NA;NA;3
14169221;"Uruguay vs Peru";"Peru";"away";37;NA;0;11;4;1;14;372;14;8;3;3;0;7;1;4;7;0;0;1;12;1;NA;301;18;46;35;35;3;43;4;30;7;10;50;14;9;44;34;NA;4;0;NA;1;12;NA;2;NA;NA;0
14169214;"Peru vs Paraguay";"Peru";"home";55;NA;NA;12;3;6;6;511;23;12;0;3;0;6;3;7;5;NA;NA;1;17;NA;1;424;22;48;74;26;6;51;9;39;18;5;74;23;7;61;19;NA;3;0;NA;NA;4;NA;NA;NA;NA;0
14169214;"Peru vs Paraguay";"Paraguay";"away";45;NA;NA;7;3;7;12;425;22;6;1;5;0;1;1;4;3;NA;NA;0;9;NA;2;339;19;50;55;26;3;49;10;32;22;4;68;22;9;54;30;NA;3;2;NA;NA;9;NA;NA;NA;NA;1
15598098;"Senegal vs Peru";"Senegal";"home";60;2,35;2;12;2;7;9;646;9;10;1;6;0;5;1;11;1;2;NA;NA;20;3;0;590;12;49;67;24;5;59;6;31;10;12;56;9;14;56;11;NA;2;NA;0;0;4;NA;2;NA;NA;2
15598098;"Senegal vs Peru";"Peru";"away";40;0,28;0;7;4;6;10;434;16;9;1;2;1;3;2;3;4;0;NA;NA;12;1;2;357;14;32;57;25;2;41;7;25;3;1;56;16;14;57;12;NA;4;NA;1;1;8;NA;0;NA;NA;0
13233457;"Bulgaria vs Spain";"Bulgaria";"home";22;0,23;0;3;8;1;6;228;17;17;0;0;1;1;2;3;0;0;0;0;3;0;4;159;13;42;24;22;1;60;3;36;12;3;53;17;4;49;35;NA;8;NA;NA;NA;9;NA;2;NA;NA;0
13233457;"Bulgaria vs Spain";"Spain";"away";78;3,41;6;24;0;6;17;818;5;6;1;12;1;5;7;16;8;2;4;2;55;2;1;753;20;100;310;32;3;40;6;20;12;10;60;5;3;50;12;NA;0;NA;NA;NA;1;NA;0;NA;NA;3
13233478;"Georgia vs Bulgaria";"Georgia";"home";60;2,44;5;15;2;4;3;627;9;18;2;5;1;7;3;10;5;2;3;2;30;5;2;564;18;73;123;29;1;55;8;37;5;11;78;9;7;38;11;0;2;0;NA;0;5;NA;1;NA;NA;3
13233478;"Georgia vs Bulgaria";"Bulgaria";"away";40;0,59;1;5;2;1;18;414;12;3;4;2;0;2;1;4;1;0;1;0;5;1;2;362;13;41;48;29;4;45;8;23;11;8;67;12;13;36;12;3;2;1;NA;1;10;NA;0;NA;NA;0
13233607;"Bulgaria vs Türkiye";"Bulgaria";"home";22;0,53;1;4;3;5;11;198;21;4;2;2;1;2;0;4;0;0;1;1;9;1;6;121;17;40;28;15;3;43;5;26;13;3;48;21;8;37;33;1;3;NA;0;0;6;NA;0;NA;NA;1
13233607;"Bulgaria vs Türkiye";"Türkiye";"away";78;1,84;2;18;1;8;4;717;9;11;1;8;1;6;4;9;9;2;0;2;27;4;4;628;23;78;178;28;3;57;12;38;13;18;67;9;6;43;16;0;1;NA;1;1;4;NA;1;NA;NA;6
13233640;"Spain vs Bulgaria";"Spain";"home";78;2,99;8;33;0;11;7;817;8;5;NA;11;1;12;10;24;9;2;6;0;66;3;3;757;17;106;320;23;5;42;6;18;5;4;50;8;3;46;4;NA;0;0;0;0;4;NA;0;NA;NA;4
13233640;"Spain vs Bulgaria";"Bulgaria";"away";22;0,4;1;3;8;0;6;239;11;7;NA;0;0;3;0;2;1;0;1;1;2;1;0;175;6;34;19;24;0;58;2;24;8;6;36;11;7;40;53;NA;8;2;1;3;11;NA;4;NA;NA;0
13233664;"Türkiye vs Bulgaria";"Türkiye";"home";67;2,46;5;19;2;9;11;555;22;11;3;6;1;10;3;12;7;1;4;1;33;3;0;480;25;54;149;21;4;60;4;45;12;13;68;22;8;41;15;NA;2;1;1;NA;2;NA;3;NA;NA;2
13233664;"Türkiye vs Bulgaria";"Bulgaria";"away";33;0,31;1;9;5;6;12;283;11;11;1;2;1;2;5;5;4;0;1;0;18;2;1;206;18;24;43;19;1;40;11;28;10;8;73;11;14;39;31;NA;5;2;0;NA;17;NA;1;NA;NA;0
13233691;"Bulgaria vs Georgia";"Bulgaria";"home";23;0,78;2;3;2;0;7;243;23;9;1;3;0;0;0;2;1;2;0;NA;5;NA;NA;164;16;37;30;10;1;55;2;38;13;7;57;23;7;52;39;0;2;NA;1;NA;13;NA;1;NA;NA;2
13233691;"Bulgaria vs Georgia";"Georgia";"away";77;1,49;3;17;1;4;9;815;11;7;2;3;0;9;5;9;8;1;2;NA;24;NA;NA;746;27;110;215;35;7;45;9;32;9;14;45;11;12;57;4;1;1;NA;0;NA;4;NA;0;NA;NA;1
13233454;"Georgia vs Türkiye";"Georgia";"home";54;1,09;2;15;0;6;13;407;16;14;4;4;1;9;2;8;7;1;1;1;35;1;2;351;24;50;102;26;4;49;8;37;8;8;38;16;1;40;13;1;0;NA;0;0;6;0;1;NA;NA;2
13233454;"Georgia vs Türkiye";"Türkiye";"away";46;0,7;2;6;2;2;14;360;20;13;3;3;0;1;2;5;1;1;1;1;9;2;0;298;21;54;33;29;1;51;8;39;7;6;75;20;4;31;40;0;2;NA;1;1;11;1;1;NA;NA;3
13233608;"Spain vs Georgia";"Spain";"home";83;3,54;10;24;1;10;12;814;21;7;1;7;2;12;5;18;6;1;9;1;46;4;2;755;19;83;213;35;7;58;10;34;11;7;76;21;11;43;6;NA;1;0;NA;NA;0;NA;0;0;NA;2
13233608;"Spain vs Georgia";"Georgia";"away";17;0,01;0;1;4;0;8;171;13;12;0;1;0;0;0;0;1;0;0;0;0;1;1;110;12;28;19;18;0;42;11;25;8;0;38;13;10;28;31;NA;4;1;NA;NA;11;NA;1;1;NA;0
13233639;"Türkiye vs Georgia";"Türkiye";"home";45;1,24;5;10;2;7;14;434;21;16;1;6;0;3;1;9;1;4;1;1;21;NA;2;343;13;59;70;23;6;61;5;40;20;4;71;21;10;52;24;NA;2;0;NA;NA;8;NA;0;NA;NA;4
13233639;"Türkiye vs Georgia";"Georgia";"away";55;0,85;1;12;1;6;16;527;9;14;1;3;1;3;6;7;5;1;0;0;19;NA;2;443;25;49;88;25;6;39;11;30;8;8;67;9;12;51;24;NA;1;1;NA;NA;8;NA;1;NA;NA;1
13233663;"Georgia vs Spain";"Georgia";"home";39;0,45;0;6;3;4;9;400;11;9;0;2;1;3;1;3;3;0;0;1;18;0;1;341;12;28;59;19;0;50;4;28;2;8;64;11;12;45;21;NA;3;1;1;NA;7;NA;NA;NA;NA;0
13233663;"Georgia vs Spain";"Spain";"away";61;3,32;6;14;2;6;9;634;10;8;1;7;1;3;4;12;2;3;3;3;34;1;0;580;18;70;141;21;5;50;7;22;8;5;70;10;5;40;20;NA;2;1;1;NA;5;NA;NA;NA;NA;4
15458672;"Georgia vs Israel";"Georgia";"home";40;0,83;NA;9;1;6;11;NA;NA;10;1;3;NA;2;4;NA;NA;NA;NA;NA;NA;NA;0;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;11;0;NA;NA;NA;2
15458672;"Georgia vs Israel";"Israel";"away";60;1,09;NA;10;1;7;9;NA;NA;11;1;3;NA;4;3;NA;NA;NA;NA;NA;NA;NA;1;NA;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;3;0;NA;NA;NA;2
13233456;"Slovakia vs Germany";"Slovakia";"home";30;1,24;3;8;5;5;12;263;18;18;1;5;1;1;2;7;1;1;2;4;18;5;1;213;18;28;42;24;3;52;3;40;6;5;56;18;5;37;40;NA;5;2;NA;1;10;NA;1;NA;NA;2
13233456;"Slovakia vs Germany";"Germany";"away";70;1,69;2;14;3;8;18;616;11;12;2;4;0;6;4;9;5;0;2;0;33;3;0;547;22;59;125;24;4;48;7;27;15;6;64;11;4;34;13;NA;3;1;NA;1;5;NA;1;NA;NA;0
13233480;"Luxembourg vs Slovakia";"Luxembourg";"home";47;0,83;2;11;1;4;14;411;9;14;3;4;2;5;2;6;5;0;2;NA;17;0;2;326;21;49;50;31;2;49;3;28;12;7;44;9;15;43;15;NA;1;0;NA;NA;4;NA;0;NA;NA;0
13233480;"Luxembourg vs Slovakia";"Slovakia";"away";53;0,99;1;6;4;4;14;471;12;14;3;2;0;2;2;5;1;1;0;NA;17;1;1;389;23;50;64;27;3;51;6;31;10;5;33;12;1;35;21;NA;4;2;NA;NA;5;NA;2;NA;NA;1
13233599;"Northern Ireland vs Slovakia";"Northern Ireland";"home";38;0,57;1;11;2;6;14;298;20;12;2;4;0;3;4;4;7;NA;1;1;21;2;3;210;31;46;70;28;2;51;11;41;15;11;75;20;11;50;14;0;2;0;NA;1;9;NA;0;NA;NA;2
13233599;"Northern Ireland vs Slovakia";"Slovakia";"away";62;1,07;1;7;4;4;12;502;24;14;0;2;1;1;4;4;3;NA;1;2;13;2;0;409;28;46;57;14;1;49;5;47;7;10;67;24;9;45;29;1;4;1;NA;5;6;NA;2;NA;NA;0
13233634;"Slovakia vs Luxembourg";"Slovakia";"home";45;1,18;3;13;2;5;NA;381;14;16;1;3;1;5;5;11;2;1;2;NA;23;2;NA;306;8;57;57;18;5;44;4;35;6;6;43;14;10;53;19;NA;2;NA;1;1;9;NA;1;NA;NA;2
13233634;"Slovakia vs Luxembourg";"Luxembourg";"away";55;0,34;1;7;1;4;NA;474;16;19;4;2;0;2;3;3;4;0;1;NA;11;2;NA;394;17;59;57;36;3;56;4;42;10;8;63;16;14;52;12;NA;1;NA;1;1;8;NA;1;NA;NA;0
13233658;"Slovakia vs Northern Ireland";"Slovakia";"home";62;1,29;3;16;2;3;14;533;12;20;1;2;1;7;7;9;7;1;2;NA;23;6;3;425;25;58;72;21;8;49;7;34;18;5;50;12;10;53;29;0;2;NA;1;NA;9;0;0;NA;NA;1
13233658;"Slovakia vs Northern Ireland";"Northern Ireland";"away";38;0,76;2;9;1;2;20;319;13;14;4;2;0;5;2;6;3;0;2;NA;17;3;1;219;21;63;75;23;4;51;6;34;21;8;77;13;13;53;25;1;1;NA;1;NA;8;1;2;NA;NA;0
13233681;"Germany vs Slovakia";"Germany";"home";72;3,28;7;22;2;8;11;815;11;3;1;10;0;7;5;19;3;5;2;3;51;1;NA;757;16;98;258;26;10;36;6;17;3;4;55;11;4;51;8;0;2;1;1;0;3;NA;NA;NA;NA;6
13233681;"Germany vs Slovakia";"Slovakia";"away";28;0,86;1;6;4;3;3;324;11;11;0;2;0;2;2;4;2;0;1;0;6;1;NA;260;12;11;10;14;1;64;7;30;5;9;64;11;10;42;37;1;4;0;0;1;13;NA;NA;NA;NA;0
13233455;"Luxembourg vs Northern Ireland";"Luxembourg";"home";49;0,97;2;7;3;2;12;393;6;9;4;3;0;3;1;4;3;0;2;NA;10;2;1;337;23;42;43;18;0;47;6;21;13;8;67;6;5;36;21;NA;3;NA;2;2;3;1;NA;1;NA;1
13233455;"Luxembourg vs Northern Ireland";"Northern Ireland";"away";51;1,67;2;11;2;5;9;416;17;11;1;6;1;3;2;7;4;1;1;NA;12;4;0;354;19;49;57;11;4;53;2;33;5;5;82;17;9;32;22;NA;2;NA;0;1;6;0;NA;0;NA;3
13233600;"Germany vs Luxembourg";"Germany";"home";85;3,35;7;31;1;7;10;810;11;4;0;8;1;17;6;21;10;3;4;4;63;3;2;735;24;89;399;16;10;49;8;18;15;3;36;11;6;57;4;0;1;0;0;0;1;0;NA;NA;NA;4
