partido_id;fecha;equipo_a;equipo_b;mercado;ambito;evento_o_jugador;linea_o_target;probabilidad;periodo
PAR_TUR;2026-06-20;Paraguay;Türkiye;accurate_passes;TOTAL;under;683.5;0,5326;FT
PAR_TUR;2026-06-20;Paraguay;Türkiye;accurate_passes;TOTAL;over;684.5;0,4646;FT
PAR_TUR;2026-06-20;Paraguay;Türkiye;accurate_passes;TOTAL;under;684.5;0,5354;FT
PAR_TUR;2026-06-20;Paraguay;Türkiye;accurate_passes;TOTAL;over;685.5;0,4619;FT
PAR_TUR;2026-06-20;Paraguay;Türkiye;accurate_passes;TOTAL;under;685.5;0,5381;FT
PAR_TUR;2026-06-20;Paraguay;Türkiye;accurate_passes;TOTAL;over;686.5;0,4591;FT
PAR_TUR;2026-06-20;Paraguay;Türkiye;accurate_passes;TOTAL;under;686.5;0,5409;FT
PAR_TUR;2026-06-20;Paraguay;Türkiye;accurate_passes;TOTAL;over;687.5;0,4564;FT
PAR_TUR;2026-06-20;Paraguay;Türkiye;accurate_passes;TOTAL;under;687.5;0,5436;FT
PAR_TUR;2026-06-20;Paraguay;Türkiye;accurate_passes;TOTAL;over;688.5;0,4536;FT
PAR_TUR;2026-06-20;Paraguay;Türkiye;accurate_passes;TOTAL;under;688.5;0,5464;FT
PAR_TUR;2026-06-20;Paraguay;Türkiye;accurate_passes;TOTAL;over;689.5;0,4509;FT
PAR_TUR;2026-06-20;Paraguay;Türkiye;accurate_passes;TOTAL;under;689.5;0,5491;FT
PAR_TUR;2026-06-20;Paraguay;Türkiye;1X2;-;gana_A;-;0,2382;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;1X2;-;empate;-;0,4477;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;1X2;-;gana_B;-;0,314;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;btts;-;si;-;0,1759;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;btts;-;no;-;0,8241;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;A;over;0.5;0,3845;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;A;under;0.5;0,6156;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;A;over;1.5;0,0827;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;A;under;1.5;0,9173;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;B;over;0.5;0,4533;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;B;under;0.5;0,5467;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;B;over;1.5;0,1201;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;B;under;1.5;0,8799;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;TOTAL;over;0.5;0,6619;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;TOTAL;under;0.5;0,3381;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;TOTAL;over;1.5;0,2956;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;TOTAL;under;1.5;0,7044;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;TOTAL;over;2.5;0,0925;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;TOTAL;under;2.5;0,9074;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;A;over;0.5;0,4518;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;A;under;0.5;0,5482;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;A;over;1.5;0,1259;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;A;under;1.5;0,8741;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;B;over;0.5;0,5307;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;B;under;0.5;0,4693;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;B;over;1.5;0,1771;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;B;under;1.5;0,8229;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;B;over;2.5;0,0428;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;B;under;2.5;0,9573;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;TOTAL;over;0.5;0,7383;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;TOTAL;under;0.5;0,2617;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;TOTAL;over;1.5;0,4;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;TOTAL;under;1.5;0,6;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;TOTAL;over;2.5;0,1585;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;TOTAL;under;2.5;0,8415;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;TOTAL;over;3.5;0,0517;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;goles;TOTAL;under;3.5;0,9484;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;over;1.5;0,9329;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;under;1.5;0,0671;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;over;2.5;0,8266;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;under;2.5;0,1734;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;over;3.5;0,6845;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;under;3.5;0,3155;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;over;4.5;0,5372;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;under;4.5;0,4628;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;over;5.5;0,4002;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;under;5.5;0,5998;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;over;6.5;0,2892;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;under;6.5;0,7108;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;over;7.5;0,1976;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;under;7.5;0,8024;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;over;8.5;0,1278;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;under;8.5;0,8722;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;over;9.5;0,0746;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;under;9.5;0,9254;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;over;10.5;0,0389;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;under;10.5;0,9611;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;over;2.5;0,929;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;under;2.5;0,071;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;over;3.5;0,8398;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;under;3.5;0,1602;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;over;4.5;0,7163;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;under;4.5;0,2837;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;over;5.5;0,5713;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;under;5.5;0,4287;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;over;6.5;0,4299;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;under;6.5;0,57;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;over;7.5;0,3104;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;under;7.5;0,6896;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;over;8.5;0,216;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;under;8.5;0,784;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;over;9.5;0,1481;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;under;9.5;0,8519;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;over;10.5;0,1017;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;under;10.5;0,8982;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;over;11.5;0,0696;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;under;11.5;0,9304;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;over;12.5;0,0461;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;under;12.5;0,9539;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;over;13.5;0,0306;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;under;13.5;0,9695;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;5.5;0,9472;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;5.5;0,0528;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;6.5;0,9027;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;6.5;0,0973;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;7.5;0,8394;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;7.5;0,1606;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;8.5;0,7597;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;8.5;0,2403;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;9.5;0,6643;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;9.5;0,3357;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;10.5;0,5632;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;10.5;0,4368;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;11.5;0,4656;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;11.5;0,5344;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;12.5;0,3732;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;12.5;0,6268;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;13.5;0,2926;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;13.5;0,7074;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;14.5;0,224;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;14.5;0,776;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;15.5;0,1654;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;15.5;0,8346;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;16.5;0,1216;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;16.5;0,8784;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;17.5;0,0886;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;17.5;0,9114;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;18.5;0,0619;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;18.5;0,9381;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;19.5;0,0427;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;19.5;0,9573;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;over;1.5;0,9598;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;under;1.5;0,0402;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;over;2.5;0,8763;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;under;2.5;0,1237;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;over;3.5;0,7562;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;under;3.5;0,2438;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;over;4.5;0,6211;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;under;4.5;0,3789;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;over;5.5;0,4921;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;under;5.5;0,5079;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;over;6.5;0,3756;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;under;6.5;0,6244;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;over;7.5;0,281;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;under;7.5;0,719;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;over;8.5;0,1983;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;under;8.5;0,8017;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;over;9.5;0,1321;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;under;9.5;0,8679;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;over;10.5;0,0797;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;under;10.5;0,9203;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;over;11.5;0,0441;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;A;under;11.5;0,9559;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;over;2.5;0,9634;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;under;2.5;0,0366;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;over;3.5;0,9023;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;under;3.5;0,0977;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;over;4.5;0,8052;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;under;4.5;0,1948;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;over;5.5;0,6813;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;under;5.5;0,3187;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;over;6.5;0,5447;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;under;6.5;0,4553;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;over;7.5;0,4177;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;under;7.5;0,5823;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;over;8.5;0,309;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;under;8.5;0,691;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;over;9.5;0,2231;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;under;9.5;0,7769;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;over;10.5;0,1544;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;under;10.5;0,8456;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;over;11.5;0,1067;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;under;11.5;0,8932;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;over;12.5;0,076;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;under;12.5;0,924;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;over;13.5;0,0527;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;under;13.5;0,9473;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;over;14.5;0,0372;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;B;under;14.5;0,9628;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;7.5;0,9102;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;7.5;0,0898;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;8.5;0,8565;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;8.5;0,1435;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;9.5;0,7845;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;9.5;0,2155;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;10.5;0,6994;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;10.5;0,3006;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;11.5;0,6119;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;11.5;0,3881;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;12.5;0,5219;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;12.5;0,4781;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;13.5;0,4343;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;13.5;0,5657;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;14.5;0,3544;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;14.5;0,6456;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;15.5;0,2807;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;15.5;0,7193;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;16.5;0,2195;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;16.5;0,7804;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;17.5;0,1676;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;17.5;0,8325;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;18.5;0,1254;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;18.5;0,8746;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;19.5;0,0908;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;19.5;0,9092;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;20.5;0,0625;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;20.5;0,9375;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;over;21.5;0,0434;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;total_shots;TOTAL;under;21.5;0,9566;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;A;over;0.5;0,6975;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;A;under;0.5;0,3025;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;A;over;1.5;0,3393;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;A;under;1.5;0,6607;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;A;over;2.5;0,1368;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;A;under;2.5;0,8632;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;A;over;3.5;0,0478;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;A;under;3.5;0,9523;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;B;over;0.5;0,8403;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;B;under;0.5;0,1597;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;B;over;1.5;0,5305;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;B;under;1.5;0,4695;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;B;over;2.5;0,2687;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;B;under;2.5;0,7313;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;B;over;3.5;0,12;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;B;under;3.5;0,88;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;B;over;4.5;0,0491;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;B;under;4.5;0,9509;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;TOTAL;over;0.5;0,9516;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;TOTAL;under;0.5;0,0484;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;TOTAL;over;1.5;0,8016;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;TOTAL;under;1.5;0,1984;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;TOTAL;over;2.5;0,5788;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;TOTAL;under;2.5;0,4212;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;TOTAL;over;3.5;0,3614;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;TOTAL;under;3.5;0,6386;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;TOTAL;over;4.5;0,2006;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;TOTAL;under;4.5;0,7994;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;TOTAL;over;5.5;0,1002;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;TOTAL;under;5.5;0,8999;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;TOTAL;over;6.5;0,0447;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;TOTAL;under;6.5;0,9554;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;A;over;0.5;0,7582;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;A;under;0.5;0,2418;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;A;over;1.5;0,4172;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;A;under;1.5;0,5828;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;A;over;2.5;0,1931;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;A;under;2.5;0,8069;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;A;over;3.5;0,0826;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;A;under;3.5;0,9174;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;B;over;0.5;0,8891;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;B;under;0.5;0,1109;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;B;over;1.5;0,6209;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;B;under;1.5;0,3791;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;B;over;2.5;0,3563;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;B;under;2.5;0,6438;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;B;over;3.5;0,1729;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;B;under;3.5;0,8271;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;B;over;4.5;0,0819;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;B;under;4.5;0,9182;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;B;over;5.5;0,0314;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;B;under;5.5;0,9686;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;TOTAL;over;1.5;0,872;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;TOTAL;under;1.5;0,128;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;TOTAL;over;2.5;0,6904;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;TOTAL;under;2.5;0,3096;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;TOTAL;over;3.5;0,4844;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;TOTAL;under;3.5;0,5156;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;TOTAL;over;4.5;0,3024;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;TOTAL;under;4.5;0,6976;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;TOTAL;over;5.5;0,1691;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;TOTAL;under;5.5;0,8309;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;TOTAL;over;6.5;0,0894;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;TOTAL;under;6.5;0,9106;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;TOTAL;over;7.5;0,0416;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;shots_on_target;TOTAL;under;7.5;0,9584;2H
PAR_TUR;2026-06-20;Paraguay;Türkiye;corner_kicks;A;over;0.5;0,8188;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;corner_kicks;A;under;0.5;0,1812;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;corner_kicks;A;over;1.5;0,5353;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;corner_kicks;A;under;1.5;0,4647;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;corner_kicks;A;over;2.5;0,2949;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;corner_kicks;A;under;2.5;0,7051;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;corner_kicks;A;over;3.5;0,1182;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;corner_kicks;A;under;3.5;0,8818;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;corner_kicks;A;over;4.5;0,0346;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;corner_kicks;A;under;4.5;0,9654;1H
PAR_TUR;2026-06-20;Paraguay;Türkiye;corner_kicks;B;over;0.5;0,8041;1H
