equipo;metrica;n;media;mediana;moda;sd;min;max
Panama;recoveries;28;44,75;46,5;47;7,19374728496908;30;57
Panama;clearances;28;17,3214285714286;14;14;9,67261721611704;4;52
Panama;long_balls;28;27,8214285714286;27,5;24;9,28580586035431;14;47
Panama;crosses;28;3,60714285714286;3;4;3,02262193901973;0;12
USA;goles;29;1,72413793103448;1;1;1,60126181771345;0;6
USA;expected_goals;29;1,57068965517241;1,47;1,47;0,796976120069222;0,25;3,66
USA;total_shots;29;11,4137931034483;11;11;4,73223928705542;5;22
USA;shots_on_target;29;4,68965517241379;4;3;2,72689577929429;0;12
USA;shots_off_target;29;4,06896551724138;3;2;2,60399465770187;0;10
USA;shots_inside_box;29;7,93103448275862;7;5;3,39043859871044;4;17
USA;shots_outside_box;29;3,48275862068966;3;3;2,26180537332416;0;8
USA;blocked_shots;29;2,6551724137931;3;3;1,47056505342493;0;5
USA;corner_kicks;29;4,37931034482759;4;2;2,84622297469381;0;10
USA;free_kicks;29;10,5172413793103;11;13;3,6899544098536;3;18
USA;throw-ins;29;19,1724137931035;17;16;6,30798227598086;12;41
USA;goal_kicks;29;6,44827586206897;6;5;3,13489811746675;2;13
USA;yellow_cards;29;1,72413793103448;2;2;0,840771402774939;0;4
USA;red_cards;29;0,0344827586206897;0;0;0,185695338177052;0;1
USA;fouls;29;10,8965517241379;11;8;4,08258345716644;0;18
USA;offsides;29;1,82758620689655;2;1;1,00246002831753;0;4
USA;tackles;29;13,9310344827586;15;12;3,46339051965348;5;19
USA;total_tackles;29;13,9310344827586;15;12;3,46339051965348;5;19
USA;interceptions;29;6,86206896551724;7;8;2,64202489891796;1;13
USA;passes;29;510,896551724138;543;498;115,397866044762;192;691
USA;accurate_passes;29;440,793103448276;479;114;119,149479739391;114;640
USA;ball_possession;29;56,3793103448276;58;66;10,0086169770405;26;70
USA;big_chances;29;2,44827586206897;3;3;1,78458092112389;0;8
USA;goalkeeper_saves;29;2,72413793103448;2;2;1,48556270541642;0;6
USA;aerial_duels;29;11,1379310344828;11;12;3,90717415176451;4;21
USA;ground_duels;29;30,2413793103448;31;34;6,45121900116445;19;40
USA;dribbles;29;6,13793103448276;6;2;3,41973409504134;2;14
USA;duels;29;48,0344827586207;48;46;5,48037250181233;39;56
USA;dispossessed;29;9,51724137931035;9;10;4,28969437518716;2;21
USA;recoveries;29;42,8620689655172;43;47;7,31302232777273;28;58
USA;clearances;29;17,3793103448276;17;10;7,18835264807615;5;43
USA;long_balls;29;22,8965517241379;23;28;6,52656564460211;11;35
USA;crosses;29;3,51724137931035;4;4;2,16499240604363;0;8
Haiti;goles;21;2,47619047619048;2;1;2,18217890235992;0;8
Haiti;expected_goals;21;2,72428571428571;2,78;2,78;0,992076465946912;0,49;4,43
Haiti;total_shots;21;16,2857142857143;16;21;6,42761897706186;8;33
Haiti;shots_on_target;21;5,85714285714286;5;3;2,70713343383207;2;12
Haiti;shots_off_target;21;6,19047619047619;6;6;2,99364406065664;2;14
Haiti;shots_inside_box;21;11,1904761904762;9;5;5,95498990443349;4;23
Haiti;shots_outside_box;21;5,0952380952381;5;3;2,36441878491865;2;10
Haiti;blocked_shots;21;4,23809523809524;4;5;2,82674303580573;1;13
Haiti;corner_kicks;21;5,47619047619048;6;6;2,76801458845591;1;11
Haiti;free_kicks;21;12,3333333333333;12;12;4,127145906475;4;21
Haiti;throw-ins;21;19,4285714285714;20;20;4,19012444411176;9;28
Haiti;goal_kicks;21;6,04761904761905;6;6;2,63583365325262;2;11
Haiti;yellow_cards;21;1,80952380952381;2;2;1,24976188208185;0;4
Haiti;red_cards;21;0,0952380952380952;0;0;0,300792603759119;0;1
Haiti;fouls;21;14,1904761904762;15;15;3,61412572580213;5;20
Haiti;offsides;21;2,14285714285714;2;2;1,82443729093971;0;7
Haiti;tackles;21;14,1428571428571;14;13;4,22238930329398;6;22
Haiti;total_tackles;21;14,1428571428571;14;13;4,22238930329398;6;22
Haiti;interceptions;21;8,47619047619048;8;5;2,99364406065664;5;16
Haiti;passes;21;419,333333333333;398;396;80,3737104614023;294;571
Haiti;accurate_passes;21;353,476190476191;336;440;84,3360059806125;219;519
Haiti;ball_possession;21;56,1904761904762;56;54;10,80101406174;34;72
Haiti;big_chances;21;2,9047619047619;2;2;2,27826165979156;0;9
Haiti;goalkeeper_saves;21;2,66666666666667;3;3;2,10554822631383;0;8
Haiti;aerial_duels;21;10,2380952380952;10;2;5,74373364550239;2;24
Haiti;ground_duels;21;32,5714285714286;33;33;6,46197669890126;20;42
Haiti;dribbles;21;6,33333333333333;6;4;3,13581462037113;2;16
Haiti;duels;21;50,7142857142857;50;48;4,06377727173694;41;58
Haiti;dispossessed;21;7,66666666666667;7;5;2,93825344947187;3;14
Haiti;recoveries;21;45,7619047619048;46;42;7,13375610674182;32;61
Haiti;clearances;21;15,3809523809524;14;9;10,5710746401498;1;40
Haiti;long_balls;21;28,0952380952381;25;21;10,1237580073052;17;58
Haiti;crosses;21;5;4;3;3,03315017762062;1;11
Curaçao;goles;10;2;1;1;2,35702260395516;0;7
Curaçao;expected_goals;10;0,433;0,39;0,39;0,143143284858215;0,37;0,84
Curaçao;total_shots;10;11,7;8,5;7;7,48405712906517;5;27
Curaçao;shots_on_target;10;5,2;4;2;4,54116969758037;1;15
Curaçao;shots_off_target;10;3,5;3,5;2;2,27303028283098;0;7
Curaçao;shots_inside_box;10;7,9;6,5;6;4,3320510923426;3;17
Curaçao;shots_outside_box;10;3,8;2,5;1;3,9665266081716;1;14
Curaçao;blocked_shots;10;3;2,5;1;2,05480466765633;1;7
Curaçao;corner_kicks;10;3,5;3;0;3,06412938514171;0;10
Curaçao;free_kicks;10;14;15,5;16;3,77123616632825;7;18
Curaçao;throw-ins;10;24,1;23;20;4,43345864484553;18;30
Curaçao;goal_kicks;10;10;11,5;12;4,32049379893857;4;17
Curaçao;yellow_cards;10;1,7;2;2;0,948683298050514;0;3
Curaçao;red_cards;10;0;0;0;0;0;0
Curaçao;fouls;10;12,6;12;19;4,0879225911349;7;19
Curaçao;offsides;10;2;2;2;1,15470053837925;0;4
Curaçao;tackles;10;17;18;19;4,73755680118397;9;24
Curaçao;total_tackles;10;17;18;19;4,73755680118397;9;24
Curaçao;interceptions;10;9,5;9,5;12;2,36877840059198;5;12
Curaçao;passes;10;386,1;328;293;119,536558796415;249;579
Curaçao;accurate_passes;10;309,7;245;211;127,816752510077;169;511
Curaçao;ball_possession;10;51,9;49,5;40;10,7129205479489;40;69
Curaçao;big_chances;10;2,4;2;1;2,22111083319436;0;7
Curaçao;goalkeeper_saves;10;2,7;1,5;1;2,05750658160146;1;6
Curaçao;aerial_duels;10;10,8;9,5;5;5,20256347070045;5;20
Curaçao;ground_duels;10;36,5;37,5;40;3,56682242650545;31;40
Curaçao;dribbles;10;6,6;7,5;8;2,50333111406915;3;11
Curaçao;duels;10;51;51,5;45;4,47213595499958;45;59
Curaçao;dispossessed;10;11,3;11,5;15;3,05686840482943;6;15
Curaçao;recoveries;10;43,4;42;36;5,68037557443754;36;53
Curaçao;clearances;10;22,7;20;8;12,2206564653641;8;46
Curaçao;long_balls;10;31,3;29;29;6,36046818682049;21;42
Curaçao;crosses;10;2,7;2;1;2,11081869319834;1;7
Norway;goles;11;2,81818181818182;1;1;3,15652282799228;0;11
Norway;expected_goals;11;2,065;1,605;0,85;2,10938024073423;0,6;8,1
Norway;total_shots;11;13,5454545454545;13;5;9,0040394975104;5;34
Norway;shots_on_target;11;4,81818181818182;4;1;4,51260859854213;1;17
Norway;shots_off_target;11;4,90909090909091;5;2;2,34326889001435;2;8
Norway;shots_inside_box;11;10,2727272727273;8;4;7,5774785923935;3;29
Norway;shots_outside_box;11;3,27272727272727;3;1;2,28433399882369;0;8
Norway;blocked_shots;11;3,81818181818182;2;0;4,09434199397612;0;12
Norway;corner_kicks;11;4,72727272727273;5;5;2,4936282437809;1;9
Norway;free_kicks;11;10,6363636363636;10;8;3,32483765837453;7;17
Norway;throw-ins;11;16;14;13;4,83735464897913;11;28
Norway;goal_kicks;11;4,63636363636364;3;3;2,83805310988809;2;10
Norway;yellow_cards;11;1;1;1;0,894427190999916;0;3
Norway;red_cards;11;0;0;0;0;0;0
Norway;fouls;11;8,5;8,5;6;2,33452350598575;5;13
Norway;offsides;11;1,27272727272727;1;1;1,42062726222673;0;5
Norway;tackles;11;13,0909090909091;12;9;4,8878327601207;7;21
Norway;total_tackles;11;13,0909090909091;12;9;4,8878327601207;7;21
Norway;interceptions;11;6,63636363636364;6;11;2,73030134866931;3;11
Norway;passes;11;503,454545454545;501;415;115,945990561437;301;661
Norway;accurate_passes;11;442,363636363636;427;352;118,289705999527;232;601
Norway;ball_possession;11;53,4545454545455;54;44;11,6992618259755;34;71
Norway;big_chances;11;3,72727272727273;2;2;4,73478424198842;0;17
Norway;goalkeeper_saves;11;2,27272727272727;2;3;1,4893561757289;0;5
Norway;aerial_duels;11;10,8181818181818;10;11;3,86828597231854;7;19
Norway;ground_duels;11;33;32;27;6,51152823843988;25;42
Norway;dribbles;11;9,27272727272727;10;11;3,43775825476164;4;16
Norway;duels;11;53;54;60;6,14817045957576;44;60
Norway;dispossessed;11;8,54545454545455;8;8;4,3672333659569;3;18
Norway;recoveries;11;44,2727272727273;44;44;4,73478424198842;36;55
Norway;clearances;11;16,0909090909091;17;29;8,11732154660077;3;29
Norway;long_balls;11;23,2727272727273;26;30;6,7689128978132;13;32
Norway;crosses;11;4,18181818181818;2;2;3,09251295286477;1;10
Bosnia & Herzegovina;goles;18;1,72222222222222;1;1;1,87257468414812;0;6
Bosnia & Herzegovina;expected_goals;18;1,49888888888889;1,385;1,385;0,900892621981038;0,13;3,93
Bosnia & Herzegovina;total_shots;18;11,9444444444444;10;8;7,26370689858124;1;30
Bosnia & Herzegovina;shots_on_target;18;3,94444444444444;3;3;2,97977934876398;0;11
Bosnia & Herzegovina;shots_off_target;18;4,88888888888889;4;2;3,32351495167194;0;12
Bosnia & Herzegovina;shots_inside_box;18;7,72222222222222;7;7;4,99182337964744;0;17
Bosnia & Herzegovina;shots_outside_box;18;4,22222222222222;4;5;3,317609975225;0;13
Bosnia & Herzegovina;blocked_shots;18;3,11111111111111;3;3;2,02597511421012;0;7
Bosnia & Herzegovina;corner_kicks;18;3,5;3;3;2,45548605467551;0;10
Bosnia & Herzegovina;free_kicks;18;12,0555555555556;10,5;7;4,4783429475148;7;21
Bosnia & Herzegovina;throw-ins;18;18,1666666666667;18,5;11;6,61771241797789;10;31
Bosnia & Herzegovina;goal_kicks;18;9,05555555555556;8,5;12;4,10841635759087;1;17
Bosnia & Herzegovina;yellow_cards;18;2,55555555555556;2;2;1,24721912892465;1;5
Bosnia & Herzegovina;red_cards;18;0;0;0;0;0;0
Bosnia & Herzegovina;fouls;18;15,3888888888889;15,5;10;4,60356497266155;9;25
Bosnia & Herzegovina;offsides;18;1,44444444444444;1;1;1,09663776110663;0;4
Bosnia & Herzegovina;tackles;18;13,6111111111111;13;13;4,11795050235785;7;23
Bosnia & Herzegovina;total_tackles;18;13,6111111111111;13;13;4,11795050235785;7;23
Bosnia & Herzegovina;interceptions;18;7,33333333333333;7;4;3,10597147822214;3;13
Bosnia & Herzegovina;passes;18;379,777777777778;318,5;303;127,070409178884;236;699
Bosnia & Herzegovina;accurate_passes;18;299,333333333333;247;316;128,242417503176;162;615
Bosnia & Herzegovina;ball_possession;18;43,3888888888889;36;36;15,9857984359239;25;72
Bosnia & Herzegovina;big_chances;18;1,94444444444444;2;1;1,30484266449445;0;4
Bosnia & Herzegovina;goalkeeper_saves;18;2,72222222222222;2,5;2;1,60167396093093;0;6
Bosnia & Herzegovina;aerial_duels;18;16,5;16,5;14;6,8877555466631;4;27
Bosnia & Herzegovina;ground_duels;18;32;34;34;7,21110255092798;21;44
Bosnia & Herzegovina;dribbles;18;7,5;7,5;4;4,52769256906871;0;18
Bosnia & Herzegovina;duels;18;50;50,5;51;4,86282416128009;40;59
Bosnia & Herzegovina;dispossessed;18;7,5;7,5;8;4,35552387610195;1;18
Bosnia & Herzegovina;recoveries;18;44;42;37;8,16736691675727;32;63
Bosnia & Herzegovina;clearances;18;28,1111111111111;26,5;14;14,608172124207;7;57
Bosnia & Herzegovina;long_balls;18;22,6111111111111;22,5;25;7,33355614634769;7;37
Bosnia & Herzegovina;crosses;18;4;4;1;2,910427500436;0;10
Tunisia;goles;19;2;2;3;1,66666666666667;0;6
Tunisia;expected_goals;19;0,700526315789474;0,63;0,63;0,346096866405451;0,18;1,97
Tunisia;total_shots;19;10,2105263157895;11;16;4,77934150936694;0;16
Tunisia;shots_on_target;19;3,5;3,5;4;2,47767812455308;0;9
Tunisia;shots_off_target;19;4,34210526315789;4,5;2;2,51690192928478;0;10
Tunisia;shots_inside_box;19;6,63157894736842;6;5;3,86164222860616;0;12
Tunisia;shots_outside_box;19;3,47368421052632;3;3;2,31824696826027;0;10
Tunisia;blocked_shots;19;2,31578947368421;2;2;1,66842013024123;0;7
Tunisia;corner_kicks;19;5;5;5;2,82842712474619;1;11
Tunisia;free_kicks;19;13,4473684210526;14,5;17;3,76716345117069;4;18
Tunisia;throw-ins;19;20;20;20;5;8;27
Tunisia;goal_kicks;19;6,68421052631579;6;6;3,38382806857275;1;14
Tunisia;yellow_cards;19;1,78947368421053;1;1;1,54843818692044;0;6
Tunisia;red_cards;19;0,157894736842105;0;0;0,374634324632678;0;1
Tunisia;fouls;19;15,1842105263158;14,5;14,5;5,1023157223945;6;29
Tunisia;offsides;19;2,47368421052632;3;3;1,42861319905516;0;5
Tunisia;tackles;19;14,5789473684211;14;14;5,01459857121279;6;25
Tunisia;total_tackles;19;14,5789473684211;14;14;5,01459857121279;6;25
Tunisia;interceptions;19;7,68421052631579;7;7;2,51777308082951;3;13
Tunisia;passes;19;419,21052631579;424;424;112,671389914491;213;627
Tunisia;accurate_passes;19;349,789473684211;344;344;108,169917232806;155;547
Tunisia;ball_possession;19;51,5789473684211;52;52;14,0448321435865;26;72
Tunisia;big_chances;19;1,84210526315789;1;1;1,70825310038377;0;6
Tunisia;goalkeeper_saves;19;2,31578947368421;2;2;1,73373814436217;0;6
Tunisia;aerial_duels;19;12,1578947368421;12;12;6,29164488203502;4;25
Tunisia;ground_duels;19;34,8421052631579;37;37;7,93209484656927;18;48
Tunisia;dribbles;19;7,36842105263158;7;7;2,71232836253261;2;12
Tunisia;duels;19;48,3684210526316;49;49;6,22905848348234;38;59
Tunisia;dispossessed;19;8,05263157894737;8;8;2,99023752699284;3;14
Tunisia;recoveries;19;46,0526315789474;46;46;7,26080561959994;35;65
Tunisia;clearances;19;19,7368421052632;20;20;7,61462120793614;7;34
Tunisia;long_balls;19;25,8947368421053;23;23;9,15238121317862;15;52
Tunisia;crosses;19;4,89473684210526;5;5;2,78676907391786;0;11
Côte d'Ivoire;goles;12;2,66666666666667;2,5;3;1,96946385566932;0;7
Côte d'Ivoire;expected_goals;12;2,38;2,38;2,38;0;2,38;2,38
Côte d'Ivoire;total_shots;12;13,6666666666667;13;13;4,0973014031041;6;21
Côte d'Ivoire;shots_on_target;12;3,91666666666667;4;4;1,78164037455442;1;8
Côte d'Ivoire;shots_off_target;12;5,66666666666667;5,5;5,5;3,06989290110297;1;12
Côte d'Ivoire;shots_inside_box;12;9,58333333333333;9,5;9,5;3,38333706523156;4;16
Côte d'Ivoire;shots_outside_box;12;4,58333333333333;5;5;1,08362466945083;2;6
Côte d'Ivoire;blocked_shots;12;4,41666666666667;4,5;4,5;1,12478954260409;2;6
Côte d'Ivoire;corner_kicks;12;6,08333333333333;6;6;1,56427928995103;3;9
Côte d'Ivoire;free_kicks;12;13,75;14,5;14,5;3,8287192256799;7;21
Côte d'Ivoire;throw-ins;12;16,8333333333333;16,5;16,5;3,20037876546265;12;24
Côte d'Ivoire;goal_kicks;12;7,58333333333333;8;8;3,11764285473769;1;14
Côte d'Ivoire;yellow_cards;12;1,66666666666667;2;2;1,15470053837925;0;4
Côte d'Ivoire;red_cards;12;0;0;0;0;0;0
Côte d'Ivoire;fouls;12;16,5;17,5;17,5;3,69274472937998;7;20
Côte d'Ivoire;offsides;12;1,83333333333333;2;2;0,717740562565273;0;3
Côte d'Ivoire;tackles;12;13,5833333333333;13,5;13,5;4,4304387907732;7;23
Côte d'Ivoire;total_tackles;12;13,5833333333333;13,5;13,5;4,4304387907732;7;23
Côte d'Ivoire;interceptions;12;8,33333333333333;7;7;4,1194292043555;4;17
Côte d'Ivoire;passes;12;478,416666666667;498;498;77,1768433632469;339;572
Côte d'Ivoire;accurate_passes;12;423,583333333333;446,5;446,5;83,7767144186729;281;523
Côte d'Ivoire;ball_possession;12;55,25;54,5;54,5;7,90425662078811;40;71
Côte d'Ivoire;big_chances;12;2;1,5;0;2,41209075662211;0;7
Côte d'Ivoire;goalkeeper_saves;12;1,66666666666667;2;2;0,65133894727893;0;2
Côte d'Ivoire;aerial_duels;12;11;10,5;10,5;4,83359455929398;4;19
Côte d'Ivoire;ground_duels;12;35,4166666666667;33;33;10,0313901269359;26;62
Côte d'Ivoire;dribbles;12;10,5;10,5;10,5;3,30289129537908;5;19
Côte d'Ivoire;duels;12;48,8333333333333;48;48;5,89041337233387;38;60
Côte d'Ivoire;dispossessed;12;7,16666666666667;6,5;6,5;2,22928171609085;4;12
Côte d'Ivoire;recoveries;12;46,4166666666667;46;46;3,3967453227875;42;54
Côte d'Ivoire;clearances;12;14,4166666666667;12;12;7,4034185387972;9;30
Côte d'Ivoire;long_balls;12;19,5833333333333;19,5;19,5;2,72891364776713;14;24
Côte d'Ivoire;crosses;12;5,66666666666667;5,5;5,5;2,03752672412294;2;10
Algeria;goles;29;2,41379310344828;2;3;1,97334453908858;0;7
Algeria;expected_goals;29;2,3348275862069;2,26;2,26;1,09778550041714;0,09;6,78
Algeria;total_shots;29;12,2931034482759;11,5;11;5,96495306139374;0;29
Algeria;shots_on_target;29;4,79310344827586;5;5;2,70422038335883;0;11
Algeria;shots_off_target;29;4,89655172413793;5;5;2,55433563610421;0;12
Algeria;shots_inside_box;29;8,93103448275862;8;8;5,25717899966158;0;23
Algeria;shots_outside_box;29;3,31034482758621;3;3;1,60586977491643;0;6
Algeria;blocked_shots;29;2,6551724137931;2;2;2,04023566686662;0;8
Algeria;corner_kicks;29;5,27586206896552;5;5;3,03428682753034;1;15
Algeria;free_kicks;29;13,0344827586207;12;12;5,87052418334105;5;26
Algeria;throw-ins;29;17,2068965517241;17;17;5,44701301071663;7;33
Algeria;goal_kicks;29;7,27586206896552;7;7;3,01065431573719;2;14
Algeria;yellow_cards;29;1,75862068965517;1;1;1,55046473249136;0;5
Algeria;red_cards;29;0,0344827586206897;0;0;0,185695338177052;0;1
Algeria;fouls;29;14,448275862069;14;14;3,70892944600837;7;24
Algeria;offsides;29;2,3448275862069;2;2;1,60969966295769;0;9
Algeria;tackles;29;14,8620689655172;15;15;4,20649275296989;5;25
Algeria;total_tackles;29;14,8620689655172;15;15;4,20649275296989;5;25
Algeria;interceptions;29;8,79310344827586;9;9;3,32070679164227;3;15
Algeria;passes;29;496;494;494;96,2570962133627;308;700
Algeria;accurate_passes;29;428;424;424;99,4570977141113;236;650
Algeria;ball_possession;29;57,1034482758621;58;58;8,13872940059796;41;72
Algeria;big_chances;29;2,58620689655172;2;0;2,57067586137118;0;10
Algeria;goalkeeper_saves;29;1,96551724137931;2;2;1,11748309736944;0;5
Algeria;aerial_duels;29;12,2068965517241;11;11;7,42283787829747;0;33
Algeria;ground_duels;29;33,7241379310345;35;35;8,2889623326279;17;51
Algeria;dribbles;29;6,72413793103448;7;7;3,01065431573719;2;13
Algeria;duels;29;50,3448275862069;50;50;5,41344795109474;40;61
Algeria;dispossessed;29;6,3448275862069;6;6;3,5983712790746;0;14
Algeria;recoveries;29;47,6551724137931;49;49;6,99119784376328;32;62
Algeria;clearances;29;17,9655172413793;17;17;9,75588744817599;2;40
Algeria;long_balls;29;28,2758620689655;27;27;8,77047218033384;12;46
Algeria;crosses;29;4,37931034482759;4;4;2,51302028164529;1;11
Senegal;goles;23;2,34782608695652;2;1;1,94489297794305;0;8
Senegal;expected_goals;23;1,39434782608696;1,37;1,37;0,249377882065032;0,95;2,35
Senegal;total_shots;23;13,0869565217391;12;12;4,45087369848234;7;28
Senegal;shots_on_target;23;5,86956521739131;5;5;3,7815863413278;1;17
Senegal;shots_off_target;23;4,60869565217391;5;5;1,30520393512009;2;7
Senegal;shots_inside_box;23;8,69565217391304;7;7;4,31103006683486;3;21
Senegal;shots_outside_box;23;4,30434782608696;4;4;2,141256695764;1;9
Senegal;blocked_shots;23;2,69565217391304;3;3;1,63581457630846;0;6
Senegal;corner_kicks;23;5,21739130434783;5;5;1,78265689706354;2;9
Senegal;free_kicks;23;13,8695652173913;13;13;4,15937438287502;7;27
Senegal;throw-ins;23;18,5652173913044;18;18;5,93775353109637;10;33
Senegal;goal_kicks;23;5,52173913043478;5;5;3,01314642581459;1;12
Senegal;yellow_cards;23;1,56521739130435;1;1;1,16095912372336;0;5
Senegal;red_cards;23;0,0869565217391304;0;0;0,28810406552003;0;1
Senegal;fouls;23;15,304347826087;16;16;4,26864660911603;7;22
Senegal;offsides;23;1,34782608695652;1;1;1,26522350350995;0;4
Senegal;tackles;23;13,7826086956522;14;14;3,14724297440171;9;21
Senegal;total_tackles;23;13,7826086956522;14;14;3,14724297440171;9;21
Senegal;interceptions;23;7,65217391304348;7;6;3,00920852856352;3;15
Senegal;passes;23;469,478260869565;455;455;108,505915031568;280;680
Senegal;accurate_passes;23;401,304347826087;400;400;114,977244698327;194;623
Senegal;ball_possession;23;58,7826086956522;63;63;9,71856948760338;39;69
Senegal;big_chances;23;2,39130434782609;2;0;2,6412657164663;0;9
Senegal;goalkeeper_saves;23;1,82608695652174;2;2;1,33662308255624;0;5
Senegal;aerial_duels;23;15,6521739130435;15;15;6,54778724353207;7;34
Senegal;ground_duels;23;34,3913043478261;33;33;6,09574464415943;25;49
Senegal;dribbles;23;7,82608695652174;8;8;2,91784749294662;2;12
Senegal;duels;23;53,5652173913044;53;53;5,37524702989649;45;67
Senegal;dispossessed;23;8;8;8;3,17661912902839;3;15
Senegal;recoveries;23;46,3913043478261;46;46;6,42253936209873;35;56
Senegal;clearances;23;20,3478260869565;21;21;9,37408757088183;3;41
Senegal;long_balls;23;27,695652173913;25;25;10,3898323663469;10;68
Senegal;crosses;23;3,82608695652174;3;3;1,85011483459427;1;8
Morocco;goles;29;2,13793103448276;2;1;1,43238407486646;0;6
Morocco;expected_goals;29;1,57172413793103;1,5;1,5;0,448243149621125;0,7;3,4
Morocco;total_shots;29;14,1724137931035;13;9;6,14159684631449;4;29
Morocco;shots_on_target;29;5,68965517241379;5;4;2,7787901822281;2;13
Morocco;shots_off_target;29;5,55172413793104;6;7;2,93484249877414;1;11
Morocco;shots_inside_box;29;9,51724137931035;9;6;4,70274000416757;3;23
Morocco;shots_outside_box;29;4,6551724137931;5;3;2,37961374520208;1;10
Morocco;blocked_shots;29;2,93103448275862;3;3;1,86951167196828;0;8
Morocco;corner_kicks;29;6,58620689655172;5;5;4,40387200880665;1;23
Morocco;free_kicks;29;14,1379310344828;12;19;6,07526682501056;4;29
Morocco;throw-ins;29;20,8620689655172;21;15;7,28366145135337;9;40
Morocco;goal_kicks;29;6,03448275862069;5;5;3,82176808951685;1;14
Morocco;yellow_cards;29;1,62068965517241;1;1;1,23675246118466;0;4
Morocco;red_cards;29;0,0689655172413793;0;0;0,257880714777564;0;1
Morocco;fouls;29;12,7586206896552;13;13;3,78583046573284;7;24
Morocco;offsides;29;2,17241379310345;2;1;1,71274561361161;0;8
Morocco;tackles;29;15,3103448275862;15;9;4,79660183489953;7;24
Morocco;total_tackles;29;15,3103448275862;15;9;4,79660183489953;7;24
Morocco;interceptions;29;7,89655172413793;7;7;3,69695654352727;1;14
Morocco;passes;29;495,310344827586;468;465;133,968307405754;188;750
Morocco;accurate_passes;29;423,931034482759;412;532;135,101266525332;126;700
Morocco;ball_possession;29;57,9310344827586;59;61;12,0828421280602;28;81
Morocco;big_chances;29;2,82758620689655;2;2;1,87214478830415;0;7
Morocco;goalkeeper_saves;29;1,51724137931034;1;1;1,40460186670134;0;6
Morocco;aerial_duels;29;15;13;20;8,51888658050033;5;37
Morocco;ground_duels;29;35,0344827586207;34;25;9,14362681489404;22;59
Morocco;dribbles;29;6,55172413793104;6;5;2,48691155131006;3;14
Morocco;duels;29;52,2068965517241;51;58;6,25288110933574;44;70
Morocco;dispossessed;29;8,82758620689655;8;4;4,17534400222854;3;17
Morocco;recoveries;29;45;43;43;7,82851929075443;34;62
Morocco;clearances;29;20,0689655172414;18;13;12,1476953560358;5;51
Morocco;long_balls;29;28,6206896551724;28;30;9,51845498080833;12;45
Morocco;crosses;29;6;5;1;4,62137889132052;1;19
Jordan;goles;19;1,73684210526316;2;3;1,28418176556808;0;4
Jordan;expected_goals;19;0,952105263157895;0,92;0,92;0,199682496516857;0,7;1,75
Jordan;total_shots;19;12,1052631578947;11;9;4,08105020310139;6;22
Jordan;shots_on_target;19;4,36842105263158;4;4;1,8015587792486;0;8
Jordan;shots_off_target;19;4,73684210526316;5;5;2,84491955096484;0;10
Jordan;shots_inside_box;19;7,07894736842105;6,5;4;3,63724238451917;3;17
Jordan;shots_outside_box;19;5,05263157894737;5;4;2,32076817288602;2;12
Jordan;blocked_shots;19;3,10526315789474;3;2;1,76051560762135;0;6
Jordan;corner_kicks;19;4,52631578947368;4;2;2,79619624674171;2;11
Jordan;free_kicks;19;8,8421052631579;9;9;3,05983220118607;3;15
Jordan;throw-ins;19;23,2631578947368;24;27;6,14493563173193;14;34
Jordan;goal_kicks;19;7,15789473684211;7;5;2,73380398173064;2;13
Jordan;yellow_cards;19;1,21052631578947;1;1;1,03166248617468;0;4
Jordan;red_cards;19;0,0526315789473684;0;0;0,229415733870562;0;1
Jordan;fouls;19;12,8157894736842;12,5;9;3,97635555613076;7;21
Jordan;offsides;19;1,42105263157895;1;1;1,12129832851051;0;4
Jordan;tackles;19;18,3947368421053;17,5;17;3,70652183233382;13;29
Jordan;total_tackles;19;18,3947368421053;17,5;17;3,70652183233382;13;29
Jordan;interceptions;19;9,68421052631579;9;9;3,87373824015206;3;18
Jordan;passes;19;319,447368421053;309,5;293;79,3537954593299;208;498
Jordan;accurate_passes;19;247,842105263158;244;285;75,5845833471753;132;379
Jordan;ball_possession;19;37,1578947368421;41;41;12,0658524490248;0;51
Jordan;big_chances;19;1,94736842105263;1;0;2,0405251015507;0;7
Jordan;goalkeeper_saves;19;2,5;2,5;3;1,5;1;7
Jordan;aerial_duels;19;12,5526315789474;11,5;11;4,43124868544756;5;21
Jordan;ground_duels;19;33,4736842105263;34;34;4,29946277073765;24;40
Jordan;dribbles;19;6,78947368421053;7;3;3,24172360478566;3;15
Jordan;duels;19;46,0263157894737;45,5;48;3,08434075528902;40;52
Jordan;dispossessed;19;11,9473684210526;12;12;3,71892583372204;4;22
Jordan;recoveries;19;50,6842105263158;51;41;7,53549107430924;38;67
Jordan;clearances;19;26,8684210526316;24,5;28;11,5756474564098;10;56
Jordan;long_balls;19;20,7105263157895;19,5;19;5,5310130413115;14;36
Jordan;crosses;19;3,63157894736842;3;3;2,56494588021289;1;10
Saudi Arabia;goles;20;0,75;0;0;0,966545666958261;0;3
Saudi Arabia;expected_goals;20;0,7335;0,725;0,725;0,328369576768873;0,02;1,55
Saudi Arabia;total_shots;20;9,35;9,5;14;5,52768153549883;1;19
Saudi Arabia;shots_on_target;20;2,7;2;1;2,31925577899917;0;7
Saudi Arabia;shots_off_target;20;4,2;4;6;3,07108758379966;0;10
Saudi Arabia;shots_inside_box;20;5,85;5,5;8;4,30758205469086;0;16
